time, x, y
1272808000, 639.4998779296875, 359.49993896484375
1320849000, 243.201416015625, 626.4607543945312
1377105000, 639.5, 359.5
1442779000, 639.5, 359.5
1506523000, 574.6450805664062, 16.299278259277344
1555063000, 600.8327026367188, 15.131977081298828
1610911000, 570.1234741210938, 19.199234008789062
1674799000, 594.7618408203125, 16.514387130737305
1709016000, 365.3247985839844, 149.37283325195312
1742118000, 435.6438293457031, 312.883544921875
1786143000, 769.297119140625, 121.60749053955078
1843892000, 745.6156005859375, 472.74847412109375
1875961000, 527.582275390625, 121.464111328125
1909897000, 750.635986328125, 468.2401428222656
1944370000, 232.54953002929688, 655.912109375
2011384000, 430.0, 359.5
2082381000, 589.7991943359375, 190.72833251953125
2138476000, 235.44569396972656, 216.33004760742188
2177040000, 575.0250244140625, 10.744416236877441
2210091000, 581.80908203125, 10.031254768371582
2250553000, 579.8798217773438, 8.342657089233398
2319399000, 573.2330932617188, 8.42863655090332
2375971000, 239.71836853027344, 646.6514282226562
2409986000, 243.17507934570312, 647.6984252929688
2442388000, 536.1739501953125, 487.83502197265625
2491057000, 485.3989562988281, 489.5960693359375
2541119000, 487.7553405761719, 490.1500549316406
2609782000, 649.0, 238.5
2651153000, 482.525146484375, 98.41646575927734
2709946000, 351.24798583984375, 136.9092254638672
2775855000, 397.0, 225.0
2810160000, 395.5, 191.5
2875857000, 458.89532470703125, 516.3822021484375
2911317000, 491.7434997558594, 453.1769714355469
2949102000, 457.4164123535156, 427.4544677734375
3008073000, 524.0, 467.5
3044234000, 518.974609375, 449.8941955566406
3108775000, 556.8966064453125, 268.64691162109375
3183361000, 493.57635498046875, 258.3460388183594
3239862000, 430.56427001953125, 122.375
3275776000, 371.0626220703125, 124.83805847167969
3314006000, 566.5518188476562, 15.452402114868164
3374298000, 581.4154052734375, 14.753426551818848
3412297000, 247.5311737060547, 643.2289428710938
3476132000, 279.76727294921875, 324.3103942871094
3510949000, 398.1927795410156, 344.6180419921875
3544910000, 381.7000732421875, 348.75244140625
3609045000, 188.5, 659.5
3644349000, 391.5, 160.5
3716181000, 470.83172607421875, 568.6771240234375
3776185000, 501.54608154296875, 292.819091796875
3840235000, 569.844482421875, 189.03759765625
3879570000, 485.00213623046875, 169.02438354492188
3941557000, 448.0, 359.5
3976216000, 450.5, 359.5
4017483000, 417.4065856933594, 108.4300537109375
4076430000, 405.4732666015625, 114.54365539550781
4143954000, 406.306640625, 113.44812774658203
4214052000, 510.0, 550.5
4272356000, 490.02349853515625, 497.445556640625
4306732000, 625.0884399414062, 253.43777465820312
4339797000, 490.56591796875, 6.803528785705566
4378294000, 772.0, 567.0
4413871000, 471.579345703125, 681.9916381835938
4476044000, 419.16363525390625, 90.70661926269531
4540705000, 310.4432373046875, 31.470375061035156
4574049000, 528.4592895507812, 2.9797401428222656
4613399000, 97.59999084472656, 78.80000305175781
4678678000, 463.60821533203125, 459.39019775390625
4741176000, 471.42303466796875, 471.3846435546875
4805999000, 527.996337890625, 4.927008152008057
4843425000, 465.82745361328125, 466.15069580078125
4906629000, 547.1134033203125, 5.212129592895508
4940081000, 548.9547729492188, 5.915579795837402
4975162000, 536.751220703125, 4.81630802154541
5040803000, 228.2869873046875, 655.9605102539062
5077928000, 228.11203002929688, 656.6702270507812
5142985000, 249.2040252685547, 130.79762268066406
5170554000, 219.16384887695312, 657.6402587890625
5204601000, 413.5, 359.5
