time, angle
1351076000, 0
1420521000, 4.990633487701416
1482267000, 90.0
1515268000, 90.0
1614529000, 75.96376037597656
1715276000, 37.815731048583984
1749168000, 26.56505012512207
1813034000, 74.74488067626953
1849137000, 70.1593017578125
1879947000, 70.43621826171875
1946956000, 61.55707550048828
1982576000, 66.03751373291016
2047155000, 70.82098388671875
2082203000, 20.973491668701172
2117872000, 68.62937927246094
2149925000, 34.82448959350586
2213893000, 24.775142669677734
2251982000, 8.829744338989258
2284758000, 75.96376037597656
2349427000, 60.3660888671875
2392470000, 37.5685920715332
2446984000, 77.55000305175781
2488429000, 59.931419372558594
2549407000, 62.67104721069336
2587921000, 79.41267395019531
2655469000, 60.3299674987793
2712666000, 70.01689147949219
2755113000, 60.29859161376953
2822301000, 60.2551155090332
2880593000, 88.96308898925781
2918277000, 38.546016693115234
2949893000, 90.0
2984565000, 3.3664603233337402
3016341000, 33.12774658203125
3087030000, 77.17121887207031
3122319000, 4.3682780265808105
3178394000, 72.2120361328125
3217481000, 65.74159240722656
3256639000, 19.8493709564209
3321957000, 80.7066879272461
3353045000, 68.61138153076172
3400060000, 52.471561431884766
3448430000, 58.78159713745117
3482894000, 38.36748504638672
3516992000, 90.0
3561920000, 69.72731018066406
3618606000, 75.96376037597656
3650981000, 43.66212463378906
3682957000, 83.24437713623047
3716769000, 60.51108932495117
3752083000, 59.03623962402344
3817903000, 60.296546936035156
3853041000, 76.29303741455078
3915040000, 76.00474548339844
3979351000, 88.10803985595703
4016085000, 60.179927825927734
4055018000, 90.0
4114843000, 57.36906051635742
4151279000, 37.70793914794922
4183774000, 80.48397827148438
4216592000, 20.98489761352539
4251722000, 39.09385681152344
4292009000, 37.87498474121094
4345886000, 37.5685920715332
4384846000, 81.46923065185547
4416498000, 81.46923065185547
4456349000, 25.201122283935547
4519105000, 4.844000339508057
4578607000, 84.74972534179688
4644387000, 87.92496490478516
4686805000, 76.1485824584961
4745177000, 89.37178802490234
4779931000, 21.35992431640625
