time, T, length, maxx, popt, pcov
1636245085376645000, 0.16962420392877242, 0.007147210675082228, 42.97807413170225, [594.37320838  35.2330553   24.61192131   5.89538507], [[ 2.86709251e+02  1.17687917e+02 -1.06450718e+02 -5.28173952e-02]
 [ 1.17687917e+02  6.90546840e+03 -9.12207202e+03 -5.72582385e+00]
 [-1.06450718e+02 -9.12207202e+03  1.37299382e+04  8.36295423e+00]
 [-5.28173952e-02 -5.72582385e+00  8.36295423e+00  5.27950730e-03]]
