time, angle
1319231000, 0
1382598000, 90.0
1447247000, 90.0
1518977000, 90.0
1583314000, 55.73365783691406
1647320000, 85.44623565673828
1683928000, 50.71058654785156
1746932000, 61.53107833862305
1783239000, 29.744882583618164
1848615000, 62.398033142089844
1916960000, 90.0
1980904000, 62.538124084472656
2044374000, 29.71477699279785
2114418000, 67.58385467529297
2182982000, 45.0
2248880000, 29.744882583618164
2313916000, 79.3803482055664
2382855000, 85.77777099609375
2445622000, 85.77777099609375
2528073000, 25.94229507446289
2588493000, 86.61827087402344
2655931000, 86.20783996582031
2719101000, 90.0
2782587000, -0.0
2850747000, 17.850318908691406
2893412000, 73.43679809570312
2950976000, 17.47161102294922
3013379000, 85.72858428955078
3088544000, 85.58248901367188
3147485000, 84.24542999267578
3213643000, 11.365288734436035
3281597000, 61.9132194519043
3350298000, 4.187824249267578
3412979000, 85.73210906982422
3514527000, -0.0
3578388000, 85.31410217285156
3648402000, 72.01266479492188
3746065000, 85.38228607177734
3821318000, 9.977713584899902
3889159000, 47.70913314819336
3981128000, 47.58787536621094
4043386000, 76.45206451416016
4143697000, 80.13418579101562
4210225000, 25.5496883392334
4278438000, 69.46163940429688
4353182000, 85.91438293457031
4426562000, 87.10006713867188
4518384000, 84.7421875
4585750000, 29.74488067626953
4678541000, 81.25383758544922
4748961000, 62.056968688964844
4852496000, 19.255077362060547
4915417000, 90.0
4982211000, 88.23372650146484
5049753000, 30.446426391601562
5145203000, 85.42607879638672
5211516000, 89.64741516113281
5313977000, -0.0
5380679000, 86.85504150390625
5449183000, 44.67811584472656
5546850000, 30.6851749420166
5615798000, 62.904441833496094
5704879000, 71.25630187988281
5781713000, 81.10258483886719
5849366000, 52.24186706542969
5947263000, 67.38013458251953
6011909000, 90.0
6079524000, 89.62915802001953
6146136000, 86.18592071533203
6246762000, 0.0
6347347000, 77.06945037841797
6414613000, 86.64339447021484
6480469000, 66.61026000976562
6547640000, 3.4587242603302
6614585000, 45.90578842163086
6715415000, 86.28471374511719
6780937000, 61.305091857910156
6878543000, 81.8698959350586
6944488000, 7.934797286987305
7014706000, 87.57524108886719
7114438000, 63.43495178222656
7177185000, 90.0
7248628000, 90.0
7348944000, 82.74296569824219
7413013000, 42.22083282470703
7479778000, 26.288259506225586
7547936000, 82.14668273925781
7645479000, 15.945395469665527
7711912000, 7.402989387512207
7815030000, 0.36339330673217773
7880032000, 68.4046859741211
7946257000, 62.38856887817383
8046179000, 69.19843292236328
8113529000, 76.50426483154297
8180425000, 81.27385711669922
8266206000, 86.75593566894531
8382350000, 89.5284423828125
8450355000, 82.76307678222656
8509219000, 0.0
8577323000, 86.5772933959961
8647371000, 84.1604995727539
8747601000, 86.50065612792969
8811105000, 59.36565017700195
8878510000, 68.86017608642578
8977887000, 14.186943054199219
9045422000, 85.87770080566406
9119683000, 78.88126373291016
9211455000, 85.64059448242188
9280399000, 4.048028945922852
9351228000, 87.1375961303711
