time, angle
1366069000, 0
1465465000, 90.0
1558162000, 10.784297943115234
1645927000, 3.7722837924957275
1719119000, 2.780752420425415
1784199000, 89.33765411376953
1846329000, 18.004161834716797
1925555000, 65.83908081054688
1982792000, 77.24996948242188
2044596000, 79.3603515625
2082890000, 80.48578643798828
2180892000, 80.7681884765625
2216643000, 79.75213623046875
2336191000, 83.07427215576172
2379117000, 57.91781234741211
2444614000, 78.87081146240234
2549586000, 14.858613014221191
2611827000, 55.17551040649414
2683053000, 55.00797653198242
2746825000, 72.47443389892578
2849948000, 54.782405853271484
2914372000, 0.0
2981982000, 0.0
3046589000, 90.0
3154732000, 90.0
3219885000, 57.545066833496094
3284843000, 90.0
3381557000, 67.84188079833984
3453376000, 84.95755004882812
3518822000, 64.98310852050781
3582427000, 23.8387393951416
3693462000, 25.016895294189453
3784837000, 60.91114807128906
3852598000, 87.61405944824219
3939589000, 70.20112609863281
4012703000, 61.821407318115234
4053641000, 33.231712341308594
4111864000, 67.06790161132812
4224824000, 68.62937927246094
4279107000, 60.4077033996582
4353343000, 60.2946891784668
4459525000, 58.0970458984375
4514528000, 90.0
4587342000, 67.76726531982422
4652437000, 68.83873748779297
4745711000, 89.48844146728516
4812176000, 68.99964904785156
4886786000, 71.56504821777344
4979221000, 69.49987030029297
5045103000, 90.0
5111133000, 54.25874710083008
5184790000, 67.93209838867188
5251981000, 57.339088439941406
5349161000, 62.510902404785156
5414569000, 78.69007110595703
5484849000, 32.905242919921875
5592333000, 90.0
5647169000, 3.3419435024261475
5716280000, 74.62968444824219
5820527000, 87.81141662597656
5883017000, 87.43623352050781
5945397000, 77.125
6018659000, 74.80278778076172
6086361000, 57.40421676635742
6187131000, 14.558584213256836
6280891000, 86.29778289794922
6345499000, 3.1868977546691895
6414617000, 83.57344055175781
6477299000, 57.20912170410156
6555862000, 49.89908981323242
6618911000, 86.44214630126953
6720194000, 43.66777801513672
6782043000, 73.42984008789062
6852845000, 90.0
6920199000, 67.38013458251953
7011096000, 18.670087814331055
7083459000, 44.012237548828125
7159179000, 79.62415313720703
7223191000, 39.28940963745117
7314457000, 38.0238037109375
7393911000, 86.77547454833984
7456754000, 86.633544921875
7522667000, 69.58633422851562
7613347000, 1.4281307458877563
7680089000, 65.29756927490234
7751852000, 26.56505012512207
7849107000, 14.67639446258545
7912454000, 61.44038009643555
7985358000, 71.663330078125
8057999000, 79.82449340820312
8144383000, 16.448606491088867
8211204000, 77.98851776123047
8285718000, 73.82131958007812
8355808000, 73.75237274169922
8446162000, 16.14434051513672
8520608000, 73.46017456054688
8585713000, 56.920738220214844
8676171000, 69.71744537353516
8746960000, 19.746837615966797
8818476000, 17.52556800842285
8913741000, 60.82615661621094
8987096000, 56.76158142089844
9048606000, 16.336042404174805
9119264000, 90.0
9189077000, 56.3099365234375
9280191000, 39.16337203979492
9346076000, 11.846879959106445
9446446000, 83.23689270019531
9517158000, 65.6335220336914
9585895000, 90.0
9651393000, 58.570438385009766
9746738000, 70.38790893554688
9811779000, 83.2072982788086
9889892000, 82.71833038330078
9976053000, 60.72895050048828
10044751000, 17.10272979736328
10110694000, 40.10090255737305
10184863000, 36.38434982299805
10275353000, 69.10223388671875
10345729000, 61.4692497253418
10419532000, 54.400779724121094
10509781000, 70.4292221069336
10586625000, 76.6512680053711
10646748000, 6.170175075531006
10712529000, 63.98321533203125
10814873000, 70.26555633544922
10878260000, 7.447417259216309
10947137000, 64.88516235351562
11051692000, 13.706960678100586
11115698000, 66.64818572998047
11181561000, 80.95342254638672
11289566000, 66.81293487548828
11340423000, 67.85482025146484
11413284000, 64.98310089111328
11477259000, 67.89986419677734
11581197000, 72.04651641845703
11640494000, 82.05652618408203
11710055000, 38.904136657714844
11777506000, 27.645973205566406
11844258000, 77.00537872314453
11956951000, 63.43495178222656
12009477000, 28.70595359802246
12081922000, 72.4075698852539
12177458000, 72.07208251953125
12245219000, 66.9295883178711
12311256000, 65.10453796386719
12412403000, 78.11134338378906
12476094000, 78.69007110595703
12544737000, 72.89727020263672
12608176000, 66.37062072753906
12715101000, 73.61045837402344
12787975000, 77.73522186279297
12842462000, 90.0
12913123000, 70.10456848144531
13012499000, 37.699771881103516
13079504000, 72.29956817626953
13146047000, 16.417232513427734
13244572000, 64.9164047241211
13311006000, 71.1139144897461
13474499000, 77.47119140625
13549960000, 0.0
13675221000, 55.491477966308594
13778785000, 74.74488067626953
13845808000, 74.47589111328125
13911837000, 53.13010025024414
14014116000, 68.00420379638672
14077767000, 72.12130737304688
14145075000, 70.27772521972656
14212884000, 68.19859313964844
14308191000, 90.0
14372544000, 81.46923065185547
14444729000, 59.036251068115234
14510783000, 63.18904495239258
14614796000, 66.50143432617188
14672935000, 39.80556869506836
14740241000, 39.47245788574219
14839822000, 86.21735382080078
14907705000, 39.80556869506836
14977845000, 53.235618591308594
15041619000, 72.53882598876953
15113966000, 72.61549377441406
15209391000, 86.42366790771484
15277236000, 78.06184387207031
15344088000, 75.31480407714844
15446060000, 35.57147216796875
15507979000, 86.29156494140625
15574941000, 37.82275390625
15654142000, 6.842772960662842
15739284000, 69.92847442626953
15809621000, 6.20344877243042
15876715000, 60.85702133178711
