time, angle
903787420, 0
986772166, 0.0
1065761759, 84.80557250976562
1160969222, 78.69007110595703
1260354240, 81.8698959350586
1360198637, 78.69007110595703
1460951499, 81.8698959350586
1561038689, 85.2363510131836
1662184723, 82.87498474121094
1760145782, 80.53767395019531
1860301680, 78.69007110595703
1960881734, 83.8844985961914
2061181291, 90.0
2161835870, 0.0
2259703555, 90.0
2459937165, 90.0
2560700825, 90.0
2661341422, 90.0
2759482883, 90.0
2859899040, 90.0
2960349680, 81.8698959350586
3060486432, 82.87498474121094
3162230062, 82.87498474121094
3259688575, 78.69007110595703
3359803586, 81.8698959350586
3460842024, 80.53767395019531
3560959682, 78.69007110595703
3661555889, 81.8698959350586
3760116600, 78.69007110595703
3859987559, 83.6598129272461
3960391939, 0.0
4060900771, 90.0
4162191856, 0.0
4259821233, 7.125016689300537
4360046271, 90.0
4460818546, 7.125016689300537
4560652448, 6.34019136428833
4661960293, 6.340191841125488
4759970324, 90.0
4859977552, 6.340191841125488
4960745586, 90.0
5060758500, 81.8698959350586
5162376904, 81.8698959350586
5259916166, 82.87498474121094
5359754589, 82.87498474121094
5460291814, 84.2894058227539
5560837058, 70.34617614746094
5661954542, 83.6598129272461
5759488674, 83.2901611328125
5860115016, 78.69007110595703
5962320956, 90.0
6061530341, 90.0
6163459672, 0.0
6259684929, 90.0
6359663511, 90.0
6562864763, 90.0
6663270797, 90.0
6760852230, 90.0
6859750652, 0.0
6959825647, 90.0
7060518644, 0.0
7161999783, 86.98721313476562
7259217084, 78.69007110595703
7359561283, 81.8698959350586
7460902394, 81.8698959350586
7561208183, 82.87498474121094
7664730189, 82.87498474121094
7760329390, 83.6598129272461
7860915604, 83.6598129272461
7960255888, 78.2317123413086
8061152288, 80.90972137451172
8164922811, 82.87498474121094
8261107440, 3.0127875804901123
8361794828, 90.0
8460823113, 3.1798300743103027
8562065387, 6.34019136428833
8686898397, 51.34019470214844
8765115470, 8.530765533447266
8861776350, 0.0
8960625421, 90.0
9061718909, 90.0
9163538961, 90.0
9260919572, 82.87498474121094
9361802271, 78.69007110595703
9461221563, 82.87498474121094
9662606251, 81.8698959350586
9760662496, 81.8698959350586
9860836577, 81.8698959350586
9961297323, 81.8698959350586
10061916950, 87.1375961303711
10163214638, 90.0
10259809925, 88.09085083007812
10361506990, 7.125016689300537
10460747533, 90.0
10662734353, 7.125016689300537
10760821158, 6.34019136428833
10860938755, 90.0
10960379977, 0.0
11060880247, 90.0
11165549219, 0.0
11262424136, 0.0
11362171786, 81.8698959350586
11462583255, 81.8698959350586
11578952951, 80.53767395019531
11671621330, 81.8698959350586
11759976960, 80.53767395019531
11859884694, 82.87498474121094
11960738301, 81.8698959350586
12060720226, 80.53767395019531
12162468001, 87.61405944824219
12259696904, 0.0
12359469243, 0.0
12460658817, 0.0
12562798153, 90.0
12662451854, 0.0
12762647904, 90.0
12859846102, 5.194429397583008
12960193161, 90.0
13060723269, 87.51044464111328
