time, x, y
1410506000, 639.5, 359.5
1592710000, 106.80862426757812, 501.9942626953125
1760132000, 88.80001831054688, 413.9000244140625
1922586000, 639.5, 359.5
2091215000, 639.5, 359.5
2255462000, 889.0, 359.5
2427439000, 639.5, 359.5
2594872000, 863.404541015625, 225.66473388671875
2756082000, 569.16357421875, 504.91265869140625
2923496000, 509.2567138671875, 581.7496948242188
3122460000, 307.38922119140625, 202.099609375
3291373000, 335.925537109375, 186.72390747070312
3461342000, 312.847900390625, 210.23272705078125
3625107000, 336.55670166015625, 196.16439819335938
3824698000, 328.7582092285156, 201.32127380371094
3990336000, 329.296875, 199.95025634765625
4159423000, 589.8770751953125, 551.3368530273438
4325482000, 444.59527587890625, 151.2098846435547
4490597000, 329.2705078125, 210.80348205566406
4656964000, 312.47119140625, 191.5052490234375
4826190000, 240.01416015625, 270.3758544921875
4989351000, 298.5809326171875, 204.97518920898438
5155034000, 327.9554443359375, 192.92356872558594
5326030000, 564.9027709960938, 555.953369140625
5493095000, 322.873046875, 219.60101318359375
5656268000, 740.9822998046875, 382.0913391113281
5823738000, 340.750244140625, 208.7835693359375
5988563000, 603.282958984375, 582.9564819335938
6158534000, 595.86083984375, 516.0104370117188
6329969000, 598.6611328125, 595.5438842773438
6491371000, 574.3500366210938, 508.0500793457031
6660065000, 573.4669189453125, 455.0509033203125
6689091000, 332.2427978515625, 188.51943969726562
