time, angle
1409804000, 0
1577616000, 90.0
1745916000, 45.0
1915686000, 0.0
2120389000, 90.0
2280333000, -0.0
2448138000, 90.0
2646822000, 68.98529815673828
2809934000, 90.0
2978897000, 65.37643432617188
3146246000, 87.95458984375
3310008000, 15.398080825805664
3475137000, 23.581649780273438
3643910000, 86.11550903320312
3808790000, 68.76762390136719
3977544000, 90.0
4141028000, 90.0
4312494000, 88.15238952636719
4483901000, 64.89625549316406
4681951000, 82.5394287109375
4845402000, 34.31282043457031
5009761000, 73.62644958496094
5174667000, 86.50831604003906
5351463000, 68.95085144042969
5511815000, 18.165956497192383
5709838000, 4.124766826629639
5877140000, 68.50521087646484
6040935000, 12.192272186279297
6212668000, 7.314388275146484
6409067000, 90.0
6582546000, 0.4559248685836792
6749494000, 70.68610382080078
6909808000, 85.65498352050781
7078183000, 68.33403778076172
7246534000, 68.16743469238281
7407786000, 68.3364028930664
7576151000, 83.31182098388672
7742806000, 90.0
7909399000, 90.0
8074890000, 68.04754638671875
8238221000, 76.83676147460938
8407787000, 87.04313659667969
8574435000, 84.94013214111328
8740698000, 87.24390411376953
8915507000, 58.80490493774414
9079036000, 57.1442756652832
9238760000, 72.48661804199219
9277184000, 66.47562408447266
9445405000, 76.4405517578125
9607787000, 58.392494201660156
9778455000, 81.26505279541016
9939630000, 80.36795043945312
10107047000, 58.04774475097656
10274720000, 74.40719604492188
10440246000, 85.2271499633789
10610498000, 47.12109375
10777689000, 68.74949645996094
10943270000, 67.9298324584961
11110506000, 68.44078063964844
11276012000, 67.55541229248047
11442867000, 5.3087005615234375
11609831000, 70.01689910888672
11775876000, 63.3573112487793
11943382000, 56.64175796508789
12108738000, 85.42607879638672
12273615000, 85.75089263916016
12442935000, 73.10446166992188
12609141000, 73.95099639892578
12772368000, 88.11022186279297
12942678000, 83.72566986083984
13109278000, 60.7158203125
13272364000, 75.16632843017578
13440418000, 82.22539520263672
13608077000, 3.3214759826660156
13773911000, 14.335434913635254
13942105000, 2.110682725906372
14104851000, 11.119832992553711
14274456000, 86.92960357666016
14439715000, 84.90096282958984
14607237000, 71.2413558959961
14772637000, 83.49694061279297
14941562000, 84.68545532226562
15107002000, 7.969610214233398
15273710000, 56.72511291503906
15438881000, 73.73979187011719
15608057000, 71.66773986816406
15774151000, 72.02668762207031
15941760000, 81.40235900878906
16104597000, 81.12859344482422
16270746000, 80.98067474365234
16440233000, 17.10272979736328
16603352000, 82.01849365234375
16782990000, 69.6235580444336
