time, angle
1241341000, 0
1305851000, 90.0
1368951000, 90.0
1406685000, 90.0
1472521000, 90.0
1533921000, 28.720327377319336
1602566000, -0.0
1670293000, 23.58702850341797
1736972000, 90.0
1804205000, 14.242000579833984
1874246000, 2.7830207347869873
1938914000, 75.93514251708984
2001914000, 90.0
2040787000, 90.0
2100998000, 0.0
2171184000, 84.19461822509766
2235942000, 83.56526184082031
2299151000, 79.3803482055664
2377254000, 21.23414421081543
2433654000, 29.48712921142578
2503302000, 74.45367431640625
2542958000, 83.72978973388672
2601992000, 84.36931610107422
2665394000, 84.36405944824219
2707998000, 90.0
2803498000, 83.25780487060547
2885572000, 29.59862518310547
2939849000, 0.8303154110908508
3032277000, 80.77365112304688
3098322000, 89.01034545898438
3168330000, 83.3364028930664
3269487000, 90.0
3332173000, 90.0
3401272000, 64.06919860839844
3500287000, 90.0
3568916000, 90.0
3667086000, 81.19586181640625
3735450000, 90.0
3803004000, 65.57938385009766
3868329000, 90.0
3972117000, 48.36646270751953
4033078000, 14.534457206726074
4134918000, 90.0
4199540000, 28.346817016601562
4269274000, 15.5241117477417
4369962000, 4.849843978881836
4432084000, 47.789466857910156
4504296000, 45.0
4603885000, 2.5261168479919434
4672715000, 22.319438934326172
4734376000, 90.0
4835348000, 87.92496490478516
4913554000, 9.246112823486328
5001222000, 83.9098892211914
5069681000, 0.0
5132580000, 90.0
5232581000, 90.0
5301892000, 83.5723648071289
5390477000, 21.37485122680664
5469523000, 83.8844985961914
5533514000, 27.791656494140625
5603168000, 28.38335609436035
5700763000, 0.8126515746116638
5767439000, 83.40594482421875
5835864000, 85.40411376953125
5901880000, 90.0
5999461000, 90.0
6070559000, 86.1558609008789
6168852000, 84.18751525878906
6241951000, 90.0
6301105000, 28.513874053955078
6400082000, 87.0166015625
6468967000, 85.15988159179688
6563911000, 75.96376037597656
6647761000, 18.996654510498047
6695980000, 81.1156005859375
