time, x, y
24266331189, 248.30767822265625, 166.46153259277344
24396098467, 305.5, 1.0
24463352856, 270.5, 0.5
24529233430, 258.33782958984375, 174.47296142578125
24595078559, 261.69635009765625, 167.62109375
24661214559, 260.55926513671875, 159.61349487304688
24727757670, 264.7294006347656, 159.01763916015625
24794525800, 270.6463317871094, 158.68292236328125
24860735985, 270.43902587890625, 159.0487823486328
24926619355, 296.5, 160.5
24992616115, 300.4024658203125, 161.6219482421875
25059354189, 317.0, 161.0
25126649189, 315.0, 161.0
25192679096, 324.5, 161.5
25258624392, 331.0, 161.5
25324798207, 336.18768310546875, 161.37844848632812
25391578892, 340.5, 162.5
25522064114, 333.9219055175781, 170.00820922851562
25588401133, 337.5, 161.5
25653807799, 332.0, 161.5
25720735873, 326.5, 161.5
25787788040, 317.0, 161.0
25852605633, 310.5, 161.0
25918577077, 302.0, 161.5
25984855892, 302.21038818359375, 160.9758758544922
26051288651, 274.3585510253906, 159.02682495117188
26118407595, 273.427734375, 159.2196502685547
26184653725, 267.2764892578125, 158.82217407226562
26250623688, 262.4748840332031, 158.19236755371094
26317006984, 257.0050048828125, 162.9505157470703
26383603947, 260.6724853515625, 165.09381103515625
26514258540, 260.7646789550781, 165.55882263183594
26580396688, 258.5, 160.5
26646886447, 262.8310546875, 158.527587890625
26713841891, 268.4189453125, 159.01351928710938
26780873521, 270.5, 159.0
26846995317, 274.9360656738281, 159.4818115234375
26913233039, 303.0, 171.0
26979156354, 303.0, 161.5
27045850076, 312.0, 161.0
27113001873, 320.0, 161.0
27179209206, 328.5, 161.5
27245435354, 334.5, 161.5
27311591187, 339.5, 161.5
27378178854, 333.5, 164.5
27441667909, 334.0, 163.5
27504151891, 338.2538146972656, 161.0532989501953
27567272983, 335.0, 161.5
27630499465, 328.5, 161.5
27693197909, 321.0, 161.0
27756881168, 313.5, 161.0
27818578946, 304.5, 161.0
27882032613, 304.5, 161.0
27944288613, 276.3499755859375, 159.0259246826172
28021032835, 271.71380615234375, 158.9344940185547
28095629465, 269.6828308105469, 158.53207397460938
28168618983, 266.17242431640625, 158.93104553222656
28241651742, 259.86480712890625, 159.9877166748047
28315943316, 262.5948181152344, 161.97000122070312
28421195353, 249.0, 157.5
28555908372, 256.49237060546875, 161.60659790039062
28629129668, 260.7792053222656, 158.09136962890625
28702320835, 266.1585388183594, 168.57318115234375
28776052483, 265.4501953125, 158.9222412109375
28850774001, 297.0, 172.0
28924395612, 307.0, 171.0
28997817205, 317.9941101074219, 171.42352294921875
29071475427, 316.8323669433594, 160.6410675048828
29145466482, 324.6907043457031, 160.5505828857422
29251545927, 332.15863037109375, 160.90347290039062
29325282649, 336.2552185058594, 160.56207275390625
29400088168, 333.0635070800781, 170.06890869140625
29462997834, 336.0, 182.0
29526695019, 337.2552185058594, 160.5620880126953
29602655519, 329.7914123535156, 160.95346069335938
29666527167, 334.0035095214844, 170.0413818359375
29757026890, 312.5, 171.5
29831183649, 314.0, 172.0
29899774093, 303.5, 172.0
30007934630, 273.2029113769531, 169.86172485351562
