time, x, y
5886991997, 333.0, 6.0
5956550552, 315.0, 9.0
6023195682, 282.0, 153.0
6088911719, 272.7523193359375, 167.54153442382812
6155218645, 275.1802062988281, 168.02284240722656
6222749663, 277.0, 168.5
6289585774, 292.50384521484375, 163.8930206298828
6356119941, 297.7425537109375, 172.07424926757812
6422910996, 299.5, 161.0
6489099052, 301.0, 164.0
6555176700, 304.5, 161.0
6623406533, 308.5, 161.0
6690275570, 311.5, 163.5
6757695255, 307.4390563964844, 170.04876708984375
6825293366, 308.6588134765625, 168.0179443359375
6958278829, 323.0, 175.5
7025559218, 314.43402099609375, 163.5761260986328
7092442588, 313.0, 163.5
7159603625, 309.5, 161.0
7227679885, 305.5, 161.0
7296046311, 302.0, 161.0
7363279496, 299.5, 161.0
7430437773, 297.4875793457031, 167.70333862304688
7497855125, 288.71539306640625, 167.7769317626953
7566866736, 285.5, 158.5
7635051829, 275.5, 167.0
7702483866, 273.39593505859375, 166.45684814453125
7770484884, 283.2500305175781, 152.25001525878906
7967567069, 272.0, 169.0
8034673366, 272.88531494140625, 166.99114990234375
8101702255, 275.5, 167.5
8169335180, 285.0, 158.5
8237017032, 290.2541198730469, 160.7950897216797
8304244014, 294.8893737792969, 161.2827911376953
8372042180, 299.30206298828125, 161.2284393310547
8438990847, 301.6217956542969, 161.79441833496094
8506119365, 305.0, 162.5
8574633884, 308.5, 162.5
8642504921, 312.0, 163.5
8709682773, 310.7445373535156, 162.45254516601562
8777103254, 308.8258972167969, 171.53964233398438
8909720717, 310.5, 181.5
8977845791, 314.9583740234375, 163.2513885498047
9045254180, 311.9261779785156, 162.78582763671875
9112448161, 309.0, 163.5
9178997569, 305.0, 161.5
9247106958, 302.13232421875, 160.77940368652344
9315317772, 299.24407958984375, 170.82644653320312
9382909235, 297.9099426269531, 171.62998962402344
9450536143, 295.0, 171.0
9517669328, 278.7601013183594, 165.80923461914062
9585203105, 275.5, 167.0
9653368161, 274.0, 167.0
9720531568, 272.0, 164.5
9916655994, 283.0, 153.5
9984853679, 273.5, 167.0
10051688383, 275.5, 168.0
10119113772, 285.0, 159.0
10208560364, 294.5, 171.0
10292458364, 298.7425842285156, 172.0742645263672
10360637475, 298.2356262207031, 161.21322631835938
10427553772, 301.0, 161.0
10495236438, 305.0, 161.0
10563395605, 308.9613342285156, 160.76519775390625
10631483809, 313.0, 161.0
10700137883, 308.4621276855469, 170.08070373535156
10897630790, 318.9694519042969, 161.770751953125
10965590308, 306.0549011230469, 171.493896484375
11033934753, 304.11798095703125, 161.01124572753906
11114199253, 306.5, 171.0
11181578234, 302.0, 171.5
11249195605, 299.5, 172.0
11317621030, 299.1626281738281, 171.58642578125
11385109141, 295.5, 171.5
11452673845, 279.0, 167.5
11520353197, 276.0, 167.0
11587053308, 273.724609375, 166.54307556152344
11848877512, 281.0000305175781, 153.00001525878906
11916128160, 273.0, 167.5
11996064734, 274.5, 168.0
12064551919, 277.5, 169.0
12132039863, 287.65032958984375, 161.7910919189453
12199419048, 295.36309814453125, 167.73651123046875
12267137474, 297.1136474609375, 161.86293029785156
12334464271, 301.5, 162.0
12402624808, 304.5, 162.5
12470280770, 309.0, 161.0
