time, x, y
1409804000, 639.5, 359.5
1577616000, 571.2500610351562, 505.25006103515625
1745916000, 639.4998779296875, 359.49993896484375
1915686000, 639.5, 359.5
2120389000, 329.99993896484375, 359.49993896484375
2280333000, 843.0, 359.5
2448138000, 732.4022827148438, 327.8019104003906
2646822000, 601.5, 534.0
2809934000, 518.29052734375, 581.6793212890625
2978897000, 568.55419921875, 324.0158996582031
3146246000, 548.184814453125, 458.7755126953125
3310008000, 535.439453125, 561.493408203125
3475137000, 553.9153442382812, 563.7990112304688
3643910000, 312.35919189453125, 171.31698608398438
3808790000, 319.5, 687.0
3977544000, 345.0, 359.5
4141028000, 409.0556945800781, 512.7239990234375
4312494000, 659.6305541992188, 390.60125732421875
4483901000, 535.041259765625, 566.6791381835938
4681951000, 502.66156005859375, 628.3275146484375
4845402000, 595.9627685546875, 524.382080078125
5009761000, 643.4478149414062, 154.03367614746094
5174667000, 440.52313232421875, 144.7608184814453
5351463000, 546.261962890625, 525.796875
5511815000, 567.018310546875, 458.5133056640625
5709838000, 538.7005004882812, 603.8966674804688
5877140000, 592.9420776367188, 514.8642578125
6040935000, 583.0687255859375, 428.1043701171875
6212668000, 341.5, 226.0
6409067000, 576.9487915039062, 428.4385986328125
6582546000, 411.47747802734375, 653.7089233398438
6749494000, 533.196533203125, 448.94219970703125
6909808000, 311.9789123535156, 161.9125213623047
7078183000, 310.7287902832031, 163.14175415039062
7246534000, 312.39630126953125, 166.2171630859375
7407786000, 536.1870727539062, 364.1100158691406
7576151000, 360.5, 359.5
7742806000, 317.0, 687.0
7909399000, 310.65081787109375, 171.8804931640625
8074890000, 550.3910522460938, 524.5859375
8238221000, 321.66204833984375, 202.4554443359375
8407787000, 596.6812744140625, 505.1063232421875
8574435000, 561.8270874023438, 451.06744384765625
8740698000, 603.991943359375, 601.335205078125
8915507000, 190.19390869140625, 259.6872863769531
9079036000, 531.4707641601562, 608.9425659179688
9238760000, 290.490234375, 189.74862670898438
9277184000, 594.5626220703125, 594.393798828125
9445405000, 289.356201171875, 195.70388793945312
9607787000, 399.448974609375, 543.955810546875
9778455000, 535.028564453125, 527.3606567382812
9939630000, 287.6129150390625, 195.95794677734375
10107047000, 391.12176513671875, 592.9776611328125
10274720000, 498.14227294921875, 459.18133544921875
10440246000, 514.02197265625, 70.90818786621094
10610498000, 306.0777587890625, 170.41421508789062
10777689000, 303.51019287109375, 169.32974243164062
10943270000, 303.98004150390625, 170.7194366455078
11110506000, 305.08917236328125, 163.35128784179688
11276012000, 591.2647094726562, 385.7945251464844
11442867000, 414.29559326171875, 612.43798828125
11609831000, 528.83935546875, 597.9432983398438
11775876000, 528.5701293945312, 628.0621948242188
11943382000, 581.2783203125, 514.977783203125
12108738000, 566.8092651367188, 448.7029724121094
12273615000, 592.5927124023438, 572.1283569335938
12442935000, 533.563720703125, 560.221435546875
12609141000, 585.9060668945312, 508.8837890625
12772368000, 572.5471801757812, 517.8822021484375
12942678000, 554.1441650390625, 472.4800109863281
13109278000, 551.8026123046875, 547.2806396484375
13272364000, 683.8465576171875, 443.74053955078125
13440418000, 705.1307373046875, 460.6325988769531
13608077000, 739.76220703125, 494.7781982421875
13773911000, 643.7089233398438, 445.53106689453125
13942105000, 725.9474487304688, 518.7413940429688
14104851000, 686.98046875, 506.8841552734375
14274456000, 680.2130126953125, 504.1625061035156
14439715000, 566.4594116210938, 610.3250732421875
14607237000, 557.6827392578125, 520.603515625
14772637000, 561.7293090820312, 516.339111328125
14941562000, 544.002197265625, 505.7702941894531
15107002000, 522.3314208984375, 567.2669067382812
15273710000, 551.60400390625, 542.427978515625
15438881000, 553.3235473632812, 546.9808959960938
15608057000, 556.6118774414062, 546.615478515625
15774151000, 563.441650390625, 520.324462890625
15941760000, 566.7069091796875, 522.13037109375
16104597000, 567.5916748046875, 521.9775390625
16270746000, 549.8621215820312, 539.072998046875
16440233000, 568.5499267578125, 519.2047119140625
16603352000, 580.1080322265625, 603.5598754882812
16782990000, 536.50244140625, 618.4806518554688
