time, x, y
1319231000, 639.5, 359.5
1382598000, 639.5, 359.5
1447247000, 639.5, 359.5
1518977000, 255.50729370117188, 206.99041748046875
1583314000, 482.7926940917969, 74.67579650878906
1647320000, 456.68804931640625, 360.6188049316406
1683928000, 400.9097900390625, 117.24259185791016
1746932000, 237.66925048828125, 232.45387268066406
1783239000, 394.8743896484375, 118.83623504638672
1848615000, 665.0, 62.0
1916960000, 392.6285400390625, 119.44829559326172
1980904000, 262.1590881347656, 191.22982788085938
2044374000, 545.1758422851562, 250.28993225097656
2114418000, 21.75000762939453, 141.25
2182982000, 263.25384521484375, 185.93075561523438
2248880000, 493.3792724609375, 509.5226135253906
2313916000, 579.5257568359375, 252.80345153808594
2382855000, 483.90899658203125, 77.04026794433594
2445622000, 472.557861328125, 340.325439453125
2528073000, 484.8372802734375, 514.2846069335938
2588493000, 364.91595458984375, 250.05743408203125
2655931000, 405.50006103515625, 359.49993896484375
2719101000, 402.99993896484375, 359.49993896484375
2782587000, 443.13232421875, 396.2205810546875
2850747000, 142.449462890625, 114.7865982055664
2893412000, 540.1098022460938, 322.2394714355469
2950976000, 460.52947998046875, 80.89405822753906
3013379000, 481.4515380859375, 78.8449478149414
3088544000, 477.47650146484375, 577.343505859375
3147485000, 469.97015380859375, 535.36083984375
3213643000, 396.0520324707031, 126.56599426269531
3281597000, 486.1517028808594, 477.6565246582031
3350298000, 241.90371704101562, 473.20867919921875
3412979000, 334.99993896484375, 359.49993896484375
3514527000, 451.36444091796875, 453.945556640625
3578388000, 311.8824157714844, 143.55764770507812
3648402000, 486.69183349609375, 76.37489318847656
3746065000, 472.7855529785156, 444.0872802734375
3821318000, 439.14727783203125, 454.6883544921875
3889159000, 469.24066162109375, 234.612548828125
3981128000, 484.49920654296875, 512.0966186523438
4043386000, 473.11920166015625, 504.9356994628906
4143697000, 468.96905517578125, 181.25543212890625
4210225000, 337.8729248046875, 220.26596069335938
4278438000, 481.1522521972656, 76.13198852539062
4353182000, 348.52996826171875, 145.86904907226562
4426562000, 449.74713134765625, 362.652099609375
4518384000, 254.53076171875, 191.44613647460938
4585750000, 375.02020263671875, 166.38150024414062
4678541000, 243.46392822265625, 241.85824584960938
4748961000, 547.2265625, 583.3804931640625
4852496000, 322.5, 177.0
4915417000, 332.912109375, 146.57980346679688
4982211000, 242.67041015625, 187.68411254882812
5049753000, 507.82598876953125, 71.07392883300781
5145203000, 602.65380859375, 360.24981689453125
5211516000, 462.49993896484375, 359.49993896484375
5313977000, 242.98422241210938, 282.51190185546875
5380679000, 214.29458618164062, 103.6907958984375
5449183000, 247.11761474609375, 193.19068908691406
5546850000, 392.1865234375, 120.63712310791016
5615798000, 431.6250305175781, 88.05780792236328
5704879000, 410.64483642578125, 300.18023681640625
5781713000, 441.166748046875, 195.40524291992188
5849366000, 593.0089111328125, 465.62127685546875
5947263000, 332.0, 173.5
6011909000, 602.7322387695312, 489.8689880371094
6079524000, 607.8961181640625, 488.4403076171875
6146136000, 402.5, 381.0
6246762000, 426.57147216796875, 397.7998962402344
6347347000, 601.8934326171875, 460.08099365234375
6414613000, 696.1583862304688, 412.00244140625
6480469000, 605.0497436523438, 441.08538818359375
6547640000, 552.5215454101562, 468.01416015625
6614585000, 474.1947326660156, 372.0977478027344
6715415000, 582.5924682617188, 424.7651062011719
6780937000, 598.8699951171875, 440.0899658203125
6878543000, 538.505615234375, 359.2220458984375
6944488000, 672.1471557617188, 362.01324462890625
7014706000, 595.6000366210938, 468.2000732421875
7114438000, 409.0, 359.5
7177185000, 407.0, 359.5
7248628000, 311.2672119140625, 180.98092651367188
7348944000, 443.47515869140625, 450.08856201171875
7413013000, 277.4345703125, 277.9495849609375
7479778000, 444.10504150390625, 528.7614135742188
7547936000, 437.2547302246094, 391.3585205078125
7645479000, 490.00225830078125, 454.62554931640625
7711912000, 504.10260009765625, 480.99639892578125
7815030000, 422.675537109375, 95.73263549804688
7880032000, 368.95709228515625, 105.82542419433594
7946257000, 296.0244140625, 248.42152404785156
8046179000, 296.15740966796875, 146.82223510742188
8113529000, 307.8808898925781, 172.42062377929688
8180425000, 335.22650146484375, 145.92645263671875
8266206000, 382.152099609375, 312.47406005859375
8382350000, 485.8253173828125, 390.06182861328125
8450355000, 402.49993896484375, 359.49993896484375
8509219000, 550.182373046875, 386.04766845703125
8577323000, 306.6934814453125, 189.5029296875
8647371000, 283.90032958984375, 191.9881134033203
8747601000, 343.38031005859375, 117.25399017333984
8811105000, 487.6871337890625, 595.7943115234375
8878510000, 522.6078491210938, 373.064208984375
8977887000, 445.67474365234375, 456.92437744140625
9045422000, 340.2470703125, 216.8011474609375
9119683000, 475.77789306640625, 75.64472961425781
9211455000, 476.498046875, 65.76756286621094
9280399000, 478.04742431640625, 511.4476318359375
9351228000, 461.7915344238281, 438.76275634765625
9445342000, 538.8433227539062, 374.84619140625
9514838000, 399.1745910644531, 367.82781982421875
9610734000, 259.87847900390625, 220.17202758789062
9677537000, 496.2088623046875, 548.1710205078125
9745691000, 494.3050537109375, 485.431640625
9819470000, 609.111572265625, 382.40948486328125
9912764000, 440.9693603515625, 387.21038818359375
9979055000, 418.2972412109375, 183.60513305664062
10051019000, 292.7386779785156, 148.16860961914062
10146837000, 328.3812255859375, 150.2751922607422
10210043000, 339.99993896484375, 351.99993896484375
10309627000, 332.16168212890625, 485.67718505859375
10377537000, 339.5, 359.5
10450248000, 253.57704162597656, 184.6686248779297
10517011000, 260.19708251953125, 179.82635498046875
10611984000, 472.0392150878906, 467.42681884765625
10683211000, 448.0601806640625, 435.7265625
10749649000, 17.864215850830078, 132.84898376464844
10842692000, 479.25494384765625, 70.50651550292969
10912278000, 301.21453857421875, 279.558349609375
10982985000, 333.5, 313.5
11075638000, 329.3363342285156, 143.65402221679688
11151386000, 323.56805419921875, 187.9837646484375
11247631000, 273.33612060546875, 175.50064086914062
11311986000, 457.93084716796875, 461.9461669921875
11377485000, 544.1710815429688, 366.01324462890625
11477369000, 543.68017578125, 497.59136962890625
11543393000, 518.1826171875, 465.1255798339844
11611292000, 415.03338623046875, 170.09628295898438
11708769000, 547.2528686523438, 69.78823852539062
11776614000, 447.056884765625, 469.8236999511719
11848329000, 234.42877197265625, 232.25082397460938
11944326000, 431.97344970703125, 478.689453125
12009816000, 591.7792358398438, 511.10711669921875
12108622000, 620.54541015625, 483.5163879394531
12178352000, 321.1021728515625, 329.3415222167969
12242324000, 307.28564453125, 289.27392578125
12316152000, 392.20452880859375, 121.64061737060547
12409394000, 527.0521240234375, 393.07135009765625
12478681000, 604.47119140625, 375.571044921875
12546375000, 254.21697998046875, 197.22592163085938
12648943000, 616.4924926757812, 449.39630126953125
12709165000, 614.0, 459.5
12810709000, 306.6158142089844, 182.94369506835938
12883447000, 382.6611328125, 186.9410858154297
12939402000, 465.28680419921875, 79.01522827148438
13041310000, 457.7171630859375, 473.99981689453125
13109005000, 525.5000610351562, 468.00006103515625
